kmeans_cluster,tenure,MonthlyCharges,TotalCharges,service_count,rfm_recency_proxy,rfm_frequency_proxy,rfm_monetary,avg_monthly_spend,SeniorCitizen,Partner,Dependents,Churn
0,19.815401540154017,51.533025302530255,838.1411331133114,1.977997799779978,52.184598459845986,1.977997799779978,838.1411331133114,51.50808302702028,0.13333333333333333,0.37205720572057205,0.2745874587458746,0.31903190319031904
1,55.215772618094476,88.8306645316253,4908.802832265813,5.544835868694956,16.784227381905524,5.544835868694956,4908.802832265813,94.85089432079826,0.2145716573258607,0.6849479583666933,0.3450760608486789,0.1677341873498799
